"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"LNIMPAG","1991","13","63.596","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","01","7.61","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","02","5.076","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","03","2.503","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","04","2.531","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","05","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","06","2.505","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","07","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","08","2.492","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","09","2.533","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","10","2.563","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","11","7.633","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","12","7.67","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1992","13","43.116","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","01","5.141","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","02","7.654","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","03","5.146","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","04","7.72","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","05","5.236","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","06","7.566","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","07","7.642","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","08","5.092","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","09","10.252","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","10","5.075","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","11","7.593","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","12","7.57","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1993","13","81.685","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1994","01","10.15","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
