"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"CLIMBUS","1987","02","0.002136","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","03","0.002773","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","04","0.005737","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","05","0.00338","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","06","0.002957","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","07","0.002999","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","08","0.004768","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","09","0.004107","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","10","0.00215","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","11","0.006583","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","12","0.002735","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","13","0.043678","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","01","0.003979","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","02","0.004055","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","03","0.005522","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","04","0.002663","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","05","0.005589","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","06","0.006432","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","07","0.005087","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","08","0.00513","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","09","0.000718","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","10","0.005719","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","11","0.005181","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","12","0.003276","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1988","13","0.053351","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","01","0.001649","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","02","0.003286","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","03","0.00835","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","04","0.003944","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","05","0.0078","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","06","0.005438","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","07","0.009373","1","Coal Imports","Quadrillion Btu"
