"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"COEXPUS","199710","152.161","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199711","32.5","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199712","130.968","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199713","107.693","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199801","230.516","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199802","196.929","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199803","99.129","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199804","162.933","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199805","143.581","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199806","62.567","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199807","103.935","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199808","51.129","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199809","34.5","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199810","87.226","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199811","60.467","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199812","90.097","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199813","109.868","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199901","107.484","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199902","119.357","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199903","95.484","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199904","332.067","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199905","88.452","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199906","122.633","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199907","119.903","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199908","132.323","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199909","27.033","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199910","56.419","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199911","83.5","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199912","133.258","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","199913","117.893","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200001","175.806","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200002","30.034","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200003","143.516","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200004","123.533","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200005","34.258","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200006","9.4","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200007","15.032","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200008","17.29","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200009","22.933","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200010","8.806","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200011","2.367","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200012","16.065","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200013","50.142","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200101","17.581","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200102","24.071","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200103","37","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200104","4.833","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200105","63.903","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200106","15.067","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200107","10.774","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200108","28.194","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200109","7.933","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200110","11.323","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200111","8.833","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200112","12.258","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200113","20.236","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200201","10.935","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200202","4.429","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200203","8.194","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200204","7.6","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200205","7.226","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200206","5.367","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200207","32.774","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200208","8.613","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200209","7.267","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200210","3.935","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200211","9.667","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200212","1.677","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200213","9.027","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200301","10.258","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200302","5","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200303","9.581","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200304","12","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200305","14.581","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200306","45.433","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200307","6.903","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200308","3.677","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200309","3.3","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200310","13.968","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200311","21.267","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200312","3.516","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200313","12.43","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200401","6.163","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200402","7.698","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200403","19.328","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200404","54.658","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200405","26.094","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200406","44.975","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200407","17.717","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200408","13.204","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200409","34.66","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200410","25.368","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200411","41.776","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200412","30.101","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200413","26.728","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200501","39.968","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200502","19.317","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200503","35.833","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200504","44.836","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200505","54.636","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200506","21.319","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200507","34.132","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200508","17.135","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200509","24.226","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200510","17.097","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200511","48.161","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200512","24.477","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200513","31.832","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200601","27.372","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200602","14.839","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200603","29.129","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200604","26.462","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200605","26.728","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200606","32.913","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200607","13.359","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200608","15.231","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200609","21.026","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200610","37.154","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200611","23.799","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200612","27.064","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200613","24.654","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200701","9.476","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200702","25.103","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200703","33.766","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200704","19.112","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200705","36.026","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200706","52.175","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200707","26.517","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200708","42.173","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200709","33.759","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200710","10.861","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200711","20.091","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200712","20.18","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200713","27.414","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200801","11.74","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200802","19.945","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200803","29.364","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200804","13.982","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200805","18.746","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200806","21.953","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200807","28.846","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200808","39.819","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200809","39.089","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200810","42.627","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200811","30.534","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200812","45.596","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200813","28.59","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200901","36.183","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200902","29.742","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200903","30.419","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200904","26.623","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200905","52.722","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200906","56.614","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200907","31.315","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200908","35.203","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200909","42.182","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200910","72.275","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200911","45.511","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200912","65.238","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","200913","43.794","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201001","32.526","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201002","57.897","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201003","45.002","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201004","36.504","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201005","36.171","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201006","31.227","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201007","69.034","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201008","35.889","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201009","61.281","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201010","23.482","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201011","31.757","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201012","40.289","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201013","41.639","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201101","71.858","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201102","30.233","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201103","36.327","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201104","40.908","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201105","37.024","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201106","35.545","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201107","73.011","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201108","33.762","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201109","35.489","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201110","50.574","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201111","64.276","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201112","53.082","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201113","47.008","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201201","78.241","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201202","73.33","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201203","70.854","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201204","40.936","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201205","82.946","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201206","46.035","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201207","77.03","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201208","60.204","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201209","67.943","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201210","67.063","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201211","73.382","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201212","70.689","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201213","67.468","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201301","109.173","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201302","132.329","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201303","106.763","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201304","138.365","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201305","130.123","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201306","124.106","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201307","103.764","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201308","70.723","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201309","105.384","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201310","118.667","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201311","252.616","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201312","220.436","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201313","134.16","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201401","248.322","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201402","246.682","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201403","251.412","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201404","281.597","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201405","308.616","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201406","394.448","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201407","420.794","1","Crude Oil Exports","Thousand Barrels per Day"
"COEXPUS","201408","391.477","1","Crude Oil Exports","Thousand Barrels per Day"
